scenario,style,rtt_us_nominal,rate,n,repeat,epoch,p50_ms,p95_ms,p99_ms,p99_missing,avg_ms,min_ms,max_ms,reqs,dropped_iterations,dropped_ratio,error_rate,valid,calib_p50_us,file
b,byid,300,20,,1,1781172850,58.6317885,72.36040464999999,88.29356039,0,60.19422777791675,50.506532,127.566789,2400,0,0.0,0,1,517,b-byid-rtt300-r20-rep1-1781172850.json
b,byid,300,20,,1,1781174202,153.816976,182.547198,217.403523,0,157.53871976343146,133.747451,322.252043,2401,0,0.0,0,1,516,b-byid-rtt300-r20-rep1-1781174202.json
b,byid,300,20,,1,1781175567,234.615266,269.077217,295.499904,0,238.07069387838393,210.810965,385.930983,2401,0,0.0,0,1,553,b-byid-rtt300-r20-rep1-1781175567.json
b,byid,300,20,,1,1781176942,420.485357,448.216547,475.100821,0,422.46006561266165,392.334604,503.184843,2401,0,0.0,0,1,551,b-byid-rtt300-r20-rep1-1781176942.json
b,byid,5000,20,,1,1781190749,163.755969,174.463399,179.540042,0,163.07593314285725,129.001686,225.323424,2401,0,0.0,0,1,6546,b-byid-rtt5000-r20-rep1-1781190749.json
b,byid,5000,20,,1,1781194321,6685.822575,10898.72129955,11828.21381143,0,6627.679428767004,602.381973,12049.289526,2322,79,0.03402,0.12144702842377261,0,6529,b-byid-rtt5000-r20-rep1-1781194321.json
b,byid,5000,20,,1,1781197826,28300.7994415,51108.266238749995,52972.04187454,0,28384.89215582999,1647.308414,54012.832597,1500,550,0.36667,0.43333333333333335,0,6511,b-byid-rtt5000-r20-rep1-1781197826.json
b,byid,5000,20,,1,1781201547,32429.879418,55556.5733892,58241.35570652,0,32098.70866305755,2711.151883,59394.25917,1373,605,0.44064,0.6139839766933721,0,6426,b-byid-rtt5000-r20-rep1-1781201547.json
b,byid,5000,20,,1,1781206173,35041.1227865,60000.8562147,60006.18409583,0,34963.08415482504,5001.240657,60009.348078,1332,642,0.48198,0.8040540540540541,0,6489,b-byid-rtt5000-r20-rep1-1781206173.json
b,inbatch-nodup,0,20,,1,1781165738,6.873414,10.57331,15.355503,0,7.110326216992927,3.136268,32.970644,2401,0,0.0,0,1,39,b-inbatch-nodup-rtt0-r20-rep1-1781165738.json
b,inbatch-nodup,0,20,,1,1781166925,5.6529115,12.599560299999998,26.0397709,0,6.681631723333343,3.050831,127.035201,2400,0,0.0,0,1,47,b-inbatch-nodup-rtt0-r20-rep1-1781166925.json
b,inbatch-nodup,0,20,,1,1781168112,6.627814,11.937917,18.79265,0,7.384700844648052,3.966472,113.681903,2401,0,0.0,0,1,41,b-inbatch-nodup-rtt0-r20-rep1-1781168112.json
b,inbatch-nodup,0,20,,1,1781169295,8.783554,15.032189,22.269326,0,9.41137045106207,4.651882,41.265269,2401,0,0.0,0,1,25,b-inbatch-nodup-rtt0-r20-rep1-1781169295.json
b,inbatch-nodup,0,20,,1,1781170485,10.131569,14.321307,18.502005,0,10.292292842565589,5.950248,48.820253,2401,0,0.0,0,1,52,b-inbatch-nodup-rtt0-r20-rep1-1781170485.json
b,inbatch-nodup,10000,20,1000,1,1781223671,90.7832585,102.233468,106.65608684,0,91.87000431749988,78.278837,180.474284,2400,0,0.0,0,1,12935,b-inbatch-nodup-rtt10000-r20-n1000-rep1-1781223671.json
b,inbatch-nodup,10000,20,500,1,1781219881,86.705459,102.404997,114.085604,0,89.27212829654286,77.159424,159.063438,2401,0,0.0,0,1,11491,b-inbatch-nodup-rtt10000-r20-n500-rep1-1781219881.json
b,inbatch-nodup,10000,20,,1,1781212489,87.352097,95.535342,100.5911,0,87.70767264681396,76.186861,127.159504,2401,0,0.0,0,1,12954,b-inbatch-nodup-rtt10000-r20-rep1-1781212489.json
b,inbatch-nodup,10000,20,,1,1781212733,87.937478,96.623113,101.939332,0,88.37579127197,76.657953,149.074922,2401,0,0.0,0,1,12954,b-inbatch-nodup-rtt10000-r20-rep1-1781212733.json
b,inbatch-nodup,10000,20,,1,1781214936,85.310256,94.381792,105.818552,0,86.1088206834653,76.079536,150.497105,2401,0,0.0,0,1,12799,b-inbatch-nodup-rtt10000-r20-rep1-1781214936.json
